id;pred;true;latency_ms;cpu_percent;mem_percent;accuracy_cumulative;timestamp;mode;profile;;lat;cpu;mem
;normal;normal;49,58415031;2,6;0,719881058;0,411515152;1758788716;ml;rpi3;;;;
;imminent failure;normal;33,49614143;1,8;0,720071793;0,411265899;1758788717;ml;rpi3;;;;
;normal;suspect;35,16626358;1,9;0,720262527;0,411016949;1758788718;ml;rpi3;;;;
;normal;suspect;28,11789513;1,7;0,720930099;0,4107683;1758788719;ml;rpi3;;;;
;normal;normal;21,74019814;1,1;0,721120834;0,411124547;1758788720;ml;rpi3;;;;
;imminent failure;normal;27,52995491;1,3;0,72145462;0,410876133;1758788721;ml;rpi3;;;;
;normal;rolling element failure;34,45506096;1,4;0,721645355;0,410628019;1758788722;ml;rpi3;;;;
;normal;suspect;24,15418625;1,3;0,721883774;0,410380205;1758788723;ml;rpi3;;;;
;normal;normal;21,67415619;2,1;0,722742081;0,410735826;1758788724;ml;rpi3;;;;
;suspect;normal;27,19092369;1,4;0,722932816;0,410488246;1758788725;ml;rpi3;;;;
;early;normal;29,41203117;2;0,723171234;0,410240964;1758788726;ml;rpi3;;;;
;normal;suspect;29,00099754;1,9;0,723457336;0,40999398;1758788727;ml;rpi3;;;;
;normal;suspect;30,45082092;1,5;0,723600388;0,409747292;1758788728;ml;rpi3;;;;
;rolling element failure;suspect;31,13985062;1,3;0,724029541;0,409500902;1758788729;ml;rpi3;;;;
;imminent failure;stage 2 failure;25,73609352;1,3;0,724220276;0,409254808;1758788730;ml;rpi3;;;;
;imminent failure;imminent failure;33,29992294;1,9;0,713777542;0,40960961;1758788731;ml;rpi3;;;;
;imminent failure;imminent failure;27,87208557;1,6;0,713968277;0,409963986;1758788732;ml;rpi3;;;;
;stage 2 failure;inner race failure;57,10101128;3,2;0,715351105;0,409718056;1758788733;ml;rpi3;;;;
;imminent failure;stage 2 failure;30,79676628;1,5;0,716543198;0,409472422;1758788734;ml;rpi3;;;;
;early;early;48,6369133;2,1;0,716018677;0,409826243;1758788735;ml;rpi3;;;;
;early;early;19,77586746;1,2;0,716209412;0,410179641;1758788736;ml;rpi3;;;;
;early;early;25,97594261;1,9;0,716543198;0,410532615;1758788737;ml;rpi3;;;;
;early;early;28,01799774;2;0,717592239;0,410885167;1758788738;ml;rpi3;;;;
;normal;normal;29,57415581;2,5;0,717973709;0,411237298;1758788739;ml;rpi3;;;;
;normal;normal;31,88824654;1,5;0,718164444;0,411589008;1758788740;ml;rpi3;;;;
;imminent failure;normal;30,22003174;2;0,71849823;0,411343284;1758788741;ml;rpi3;;;;
;early;suspect;28,87296677;1,5;0,718593597;0,411097852;1758788742;ml;rpi3;;;;
;early;early;21,32177353;1,2;0,718784332;0,411449016;1758788743;ml;rpi3;;;;
;early;early;35,4847908;1,5;0,718975067;0,411799762;1758788744;ml;rpi3;;;;
;early;early;21,19588852;1,1;0,719165802;0,412150089;1758788745;ml;rpi3;;;;
;early;early;33,63823891;1,5;0,706863403;0,4125;1758788747;ml;rpi3;;;;
;normal;normal;49,20530319;2,7;0,698566437;0,412849494;1758788748;ml;rpi3;;;;
;normal;normal;23,30493927;1,6;0,697755814;0,413198573;1758788749;ml;rpi3;;;;
;early;normal;23,07891846;1,2;0,697612762;0,41295306;1758788750;ml;rpi3;;;;
;early;normal;44,4009304;2,1;0,697898865;0,412707838;1758788751;ml;rpi3;;;;
;normal;normal;29,11710739;1,4;0,698137283;0,41305638;1758788752;ml;rpi3;;;;
;normal;normal;31,99601173;1,5;0,698328018;0,413404508;1758788753;ml;rpi3;;;;
;early;normal;28,84626389;1,4;0,701522827;0,413159455;1758788754;ml;rpi3;;;;
;early;suspect;40,89212418;3,1;0,702524185;0,412914692;1758788755;ml;rpi3;;;;
;normal;normal;24,88708496;1,2;0,703382492;0,413262285;1758788756;ml;rpi3;;;;
;normal;normal;27,50992775;1,8;0,705480576;0,413609467;1758788757;ml;rpi3;;;;
;imminent failure;normal;35,0060463;1,8;0,703525543;0,413364873;1758788758;ml;rpi3;;;;
;early;suspect;30,96199036;1,5;0,701808929;0,413120567;1758788759;ml;rpi3;;;;
;suspect;suspect;24,43885803;1,3;0,701570511;0,413467218;1758788760;ml;rpi3;;;;
;normal;early;20,53380013;1,8;0,701522827;0,41322314;1758788761;ml;rpi3;;;;
;stage 2 failure;early;22,64714241;1,8;0,702524185;0,412979351;1758788762;ml;rpi3;;;;
;early;normal;22,23205566;1,3;0,702762604;0,412735849;1758788763;ml;rpi3;;;;
;normal;normal;21,39806747;1,7;0,703001022;0,413081909;1758788764;ml;rpi3;;;;
;normal;normal;28,31196785;1,3;0,704050064;0,413427562;1758788765;ml;rpi3;;;;
;early;normal;25,76994896;1,9;0,704288483;0,413184226;1758788766;ml;rpi3;;;;
;early;normal;38,26093674;1,7;0,704479218;0,412941176;1758788767;ml;rpi3;;;;
;normal;suspect;38,79094124;2,4;0,704717636;0,412698413;1758788768;ml;rpi3;;;;
;normal;normal;41,39113426;2,6;0,705099106;0,413043478;1758788769;ml;rpi3;;;;
;suspect;normal;29,90317345;1,4;0,705337524;0,41280094;1758788770;ml;rpi3;;;;
;early;normal;37,53185272;2;0,706672668;0,412558685;1758788771;ml;rpi3;;;;
;normal;suspect;22,86577225;1,2;0,706911087;0,412316716;1758788772;ml;rpi3;;;;
;normal;normal;35,44211388;2,1;0,707006454;0,412661196;1758788773;ml;rpi3;;;;
;imminent failure;suspect;24,64795113;1,8;0,707674026;0,412419449;1758788774;ml;rpi3;;;;
;stage 2 failure;rolling element failure;38,27404976;2,2;0,707960129;0,412177986;1758788775;ml;rpi3;;;;
;normal;suspect;22,40610123;1,6;0,708150864;0,411936805;1758788776;ml;rpi3;;;;
;normal;normal;22,56178856;1,2;0,708341599;0,412280702;1758788777;ml;rpi3;;;;
;imminent failure;normal;24,50728416;1,7;0,708532333;0,412039743;1758788778;ml;rpi3;;;;
;stage 2 failure;rolling element failure;24,63507652;1,2;0,708723068;0,411799065;1758788779;ml;rpi3;;;;
;normal;normal;41,40782356;2,1;0,708913803;0,41214244;1758788780;ml;rpi3;;;;
;normal;normal;23,8070488;1,2;0,709104538;0,412485414;1758788781;ml;rpi3;;;;
;imminent failure;normal;67,9397583;3,2;0,709295273;0,412244898;1758788783;ml;rpi3;;;;
;early;rolling element failure;25,56800842;1,4;0,709533691;0,412004662;1758788784;ml;rpi3;;;;
;normal;suspect;23,87309074;2,1;0,710535049;0,411764706;1758788785;ml;rpi3;;;;
;normal;normal;22,74298668;1,2;0,710773468;0,412107101;1758788786;ml;rpi3;;;;
;imminent failure;normal;35,64786911;2,2;0,710964203;0,411867365;1758788787;ml;rpi3;;;;
;early;normal;24,96981621;1,8;0,707578659;0,411627907;1758788788;ml;rpi3;;;;
;normal;normal;66,90096855;3,6;0,707769394;0,411969785;1758788789;ml;rpi3;;;;
;normal;normal;23,97704124;1,4;0,707960129;0,412311266;1758788790;ml;rpi3;;;;
;suspect;normal;34,38901901;2,1;0,708150864;0,412071967;1758788791;ml;rpi3;;;;
;early;suspect;21,95382118;1,5;0,708341599;0,411832947;1758788792;ml;rpi3;;;;
;suspect;suspect;28,83505821;2,1;0,708532333;0,412173913;1758788793;ml;rpi3;;;;
;normal;early;48,5162735;2,6;0,708723068;0,41193511;1758788794;ml;rpi3;;;;
;early;early;20,51830292;1,2;0,708913803;0,412275622;1758788795;ml;rpi3;;;;
;early;normal;45,60208321;2,3;0,709104538;0,412037037;1758788796;ml;rpi3;;;;
;normal;suspect;21,10409737;1,1;0,709295273;0,411798728;1758788797;ml;rpi3;;;;
;normal;normal;28,46908569;1,9;0,709486008;0,412138728;1758788798;ml;rpi3;;;;
;imminent failure;suspect;29,54912186;1,7;0,709724426;0,411900635;1758788799;ml;rpi3;;;;
;stage 2 failure;stage 2 failure;34,59405899;2,4;0,710010529;0,412240185;1758788800;ml;rpi3;;;;
;normal;suspect;30,55810928;1,9;0,710439682;0,412002308;1758788801;ml;rpi3;;;;
;normal;suspect;32,6321125;1,5;0,710773468;0,411764706;1758788802;ml;rpi3;;;;
;inner race failure;suspect;24,06072617;1,3;0,710964203;0,411527378;1758788803;ml;rpi3;;;;
;imminent failure;stage 2 failure;24,67727661;1,2;0,71182251;0,411290323;1758788804;ml;rpi3;;;;
;normal;suspect;33,38313103;1,5;0,712013245;0,411053541;1758788805;ml;rpi3;;;;
;normal;suspect;30,95197678;1,4;0,712871552;0,410817031;1758788806;ml;rpi3;;;;
;imminent failure;suspect;25,73990822;1,3;0,702524185;0,410580794;1758788807;ml;rpi3;;;;
;imminent failure;stage 2 failure;30,00283241;2;0,699996948;0,410344828;1758788808;ml;rpi3;;;;
;normal;suspect;26,96180344;2,4;0,70066452;0,410109133;1758788809;ml;rpi3;;;;
;normal;normal;28,58710289;1,3;0,70233345;0,410447761;1758788810;ml;rpi3;;;;
;early;normal;72,89600372;3,3;0,702524185;0,410212278;1758788811;ml;rpi3;;;;
;early;normal;34,80815887;1,9;0,70271492;0,409977064;1758788812;ml;rpi3;;;;
;early;early;23,27394485;1,9;0,702905655;0,410315186;1758788813;ml;rpi3;;;;
;early;early;21,68607712;2,1;0,70476532;0,410652921;1758788814;ml;rpi3;;;;
;early;early;24,559021;1,2;0,706672668;0,410990269;1758788815;ml;rpi3;;;;
;early;early;25,35700798;2,1;0,706911087;0,411327231;1758788816;ml;rpi3;;;;
;normal;normal;35,06398201;1,6;0,707149506;0,411663808;1758788817;ml;rpi3;;;;
;normal;normal;27,07624435;1,6;0,708293915;0,412;1758788818;ml;rpi3;;;;
;imminent failure;normal;33,15615654;1,4;0,70848465;0,411764706;1758788819;ml;rpi3;;;;
;early;suspect;30,52210808;1,5;0,708723068;0,41152968;1758788820;ml;rpi3;;;;
;early;early;22,742033;1,2;0,708913803;0,411865374;1758788821;ml;rpi3;;;;
;early;early;29,23417091;1,3;0,709104538;0,412200684;1758788822;ml;rpi3;;;;
;early;early;19,95205879;1,1;0,709962845;0,412535613;1758788823;ml;rpi3;;;;
;early;early;25,7897377;1,3;0,687408447;0,412870159;1758788824;ml;rpi3;;;;
;normal;normal;31,45027161;1,4;0,682878494;0,413204326;1758788825;ml;rpi3;;;;
;normal;normal;20,96223831;1,1;0,68321228;0,413538111;1758788826;ml;rpi3;;;;
;stage 2 failure;normal;34,41095352;1,7;0,683736801;0,413303013;1758788827;ml;rpi3;;;;
;early;normal;22,77302742;1,2;0,68397522;0,413068182;1758788828;ml;rpi3;;;;
;normal;suspect;36,8077755;2,9;0,684690475;0,412833617;1758788829;ml;rpi3;;;;
;normal;early;34,74092484;1,6;0,685024261;0,412599319;1758788830;ml;rpi3;;;;
;imminent failure;early;31,15010262;2,6;0,685310364;0,412365286;1758788831;ml;rpi3;;;;
;early;normal;21,49391174;1,1;0,688266754;0,412131519;1758788832;ml;rpi3;;;;
;normal;suspect;27,49204636;1,4;0,688552856;0,411898017;1758788833;ml;rpi3;;;;
;normal;normal;25,58636665;1,3;0,689411163;0,412231031;1758788834;ml;rpi3;;;;
;imminent failure;normal;21,33393288;1,1;0,690174103;0,411997736;1758788835;ml;rpi3;;;;
;rolling element failure;rolling element failure;28,1867981;1,3;0,690460205;0,412330317;1758788836;ml;rpi3;;;;
;normal;normal;19,88506317;1,3;0,690984726;0,412662521;1758788838;ml;rpi3;;;;
;normal;normal;22,41516113;1,7;0,691843033;0,41299435;1758788839;ml;rpi3;;;;
;early;normal;31,74686432;1,4;0,692129135;0,412761152;1758788840;ml;rpi3;;;;
;early;suspect;41,55802727;2,1;0,693655014;0,412528217;1758788841;ml;rpi3;;;;
;normal;suspect;26,3030529;1,3;0,693893433;0,412295544;1758788842;ml;rpi3;;;;
;normal;early;27,82988548;1,8;0,694417953;0,412063134;1758788843;ml;rpi3;;;;
;early;early;50,68588257;2,2;0,69475174;0,412394366;1758788844;ml;rpi3;;;;
;early;early;24,49703217;2,1;0,695133209;0,412725225;1758788845;ml;rpi3;;;;
;normal;normal;52,17695236;2,5;0,695419312;0,413055712;1758788846;ml;rpi3;;;;
;normal;normal;31,07881546;2,6;0,695610046;0,413385827;1758788847;ml;rpi3;;;;
;early;normal;20,94268799;1,2;0,695705414;0,413153457;1758788848;ml;rpi3;;;;
;early;normal;30,79080582;1,4;0,6960392;0,412921348;1758788849;ml;rpi3;;;;
;normal;normal;30,39622307;1,7;0,696229935;0,413250983;1758788850;ml;rpi3;;;;
;normal;normal;24,48701859;1,2;0,69642067;0,413580247;1758788851;ml;rpi3;;;;
;early;normal;37,19615936;1,9;0,696611404;0,413348289;1758788852;ml;rpi3;;;;
;early;suspect;31,66079521;1,8;0,696802139;0,413116592;1758788853;ml;rpi3;;;;
;normal;suspect;22,15194702;1,5;0,697040558;0,412885154;1758788854;ml;rpi3;;;;
;normal;normal;28,5859108;1,3;0,697231293;0,413213886;1758788855;ml;rpi3;;;;
;imminent failure;normal;21,31986618;1,4;0,697565079;0,412982652;1758788856;ml;rpi3;;;;
;suspect;rolling element failure;34,76905823;1,5;0,697851181;0,412751678;1758788857;ml;rpi3;;;;
;normal;normal;32,60231018;1,9;0,6980896;0,413079933;1758788858;ml;rpi3;;;;
;normal;normal;34,68394279;1,7;0,698375702;0,413407821;1758788859;ml;rpi3;;;;
;imminent failure;normal;28,86295319;2,5;0,698661804;0,413176996;1758788860;ml;rpi3;;;;
;early;suspect;35,48312187;2,3;0,698852539;0,412946429;1758788861;ml;rpi3;;;;
;normal;suspect;20,31588554;1,4;0,699615479;0,412716118;1758788862;ml;rpi3;;;;
;normal;early;22,69697189;1,9;0,699996948;0,412486065;1758788863;ml;rpi3;;;;
;stage 2 failure;early;32,807827;1,6;0,701808929;0,412256267;1758788864;ml;rpi3;;;;
;early;normal;36,75103188;1,5;0,703620911;0,412026726;1758788865;ml;rpi3;;;;
;normal;suspect;26,08203888;1,2;0,703859329;0,41179744;1758788866;ml;rpi3;;;;
;normal;normal;26,5879631;1,2;0,704097748;0,412124583;1758788867;ml;rpi3;;;;
;stage 2 failure;suspect;21,62575722;1,8;0,706291199;0,411895497;1758788868;ml;rpi3;;;;
;imminent failure;stage 2 failure;20,82586288;1,5;0,706481934;0,411666667;1758788869;ml;rpi3;;;;
;normal;normal;30,41410446;2,1;0,706720352;0,411993337;1758788870;ml;rpi3;;;;
;normal;normal;30,83586693;1,4;0,706911087;0,412319645;1758788871;ml;rpi3;;;;
;stage 2 failure;normal;31,14819527;1,7;0,707101822;0,41209096;1758788872;ml;rpi3;;;;
;early;normal;27,53400803;1,3;0,707292557;0,411862528;1758788873;ml;rpi3;;;;
;normal;normal;28,31220627;2,4;0,707578659;0,412188366;1758788874;ml;rpi3;;;;
;normal;normal;46,43678665;2,7;0,707817078;0,412513843;1758788875;ml;rpi3;;;;
;imminent failure;normal;25,89583397;2;0,708007813;0,412285556;1758788876;ml;rpi3;;;;
;early;suspect;33,79821777;1,5;0,708341599;0,412057522;1758788877;ml;rpi3;;;;
;normal;suspect;26,66592598;1,4;0,70848465;0,41182974;1758788878;ml;rpi3;;;;
;normal;normal;31,84914589;1,5;0,708961487;0,412154696;1758788879;ml;rpi3;;;;
;suspect;suspect;35,66169739;1,6;0,709247589;0,412479293;1758788880;ml;rpi3;;;;
;imminent failure;rolling element failure;31,52894974;1,3;0,709438324;0,412251656;1758788881;ml;rpi3;;;;
;normal;normal;22,24802971;1,5;0,709629059;0,412575841;1758788882;ml;rpi3;;;;
;normal;normal;23,49472046;1,7;0,709819794;0,412899669;1758788884;ml;rpi3;;;;
;imminent failure;normal;20,07484436;1,2;0,710010529;0,412672176;1758788885;ml;rpi3;;;;
;early;rolling element failure;28,45597267;1,3;0,710248947;0,412444934;1758788886;ml;rpi3;;;;
;early;early;21,45004272;1,1;0,710678101;0,412768299;1758788887;ml;rpi3;;;;
;early;early;28,98693085;1,8;0,710868835;0,413091309;1758788888;ml;rpi3;;;;
;early;early;29,26588058;1,6;0,711631775;0,413413964;1758788889;ml;rpi3;;;;
;early;early;26,17073059;2,6;0,712680817;0,413736264;1758788890;ml;rpi3;;;;
;normal;suspect;25,92325211;1,5;0,712966919;0,413509061;1758788891;ml;rpi3;;;;
;normal;early;30,56812286;2;0,713205338;0,413282108;1758788892;ml;rpi3;;;;
;stage 2 failure;early;23,29874039;1,6;0,713300705;0,413055403;1758788893;ml;rpi3;;;;
;early;normal;31,34274483;2,1;0,71349144;0,412828947;1758788894;ml;rpi3;;;;
;normal;suspect;24,67989922;1,8;0,713682175;0,41260274;1758788895;ml;rpi3;;;;
;normal;early;22,97306061;1,2;0,71387291;0,41237678;1758788896;ml;rpi3;;;;
;early;early;29,14476395;1,3;0,714063644;0,412698413;1758788897;ml;rpi3;;;;
;early;normal;21,22282982;1,1;0,714254379;0,412472648;1758788898;ml;rpi3;;;;
;suspect;suspect;31,79430962;1,4;0,714445114;0,412793876;1758788899;ml;rpi3;;;;
;normal;early;23,16117287;1,1;0,714683533;0,412568306;1758788900;ml;rpi3;;;;
;early;early;25,3341198;1,3;0,714874268;0,412889132;1758788901;ml;rpi3;;;;
;early;normal;32,28402138;2;0,715065002;0,412663755;1758788902;ml;rpi3;;;;
;normal;suspect;51,445961;2,7;0,716495514;0,412438625;1758788903;ml;rpi3;;;;
;normal;normal;26,7572403;1,3;0,716686249;0,412758997;1758788904;ml;rpi3;;;;
;suspect;normal;27,82607079;2,1;0,716972351;0,41253406;1758788905;ml;rpi3;;;;
;early;rolling element failure;25,01606941;2,1;0,717163086;0,412309368;1758788906;ml;rpi3;;;;
;normal;suspect;27,02784538;2;0,717353821;0,412084921;1758788907;ml;rpi3;;;;
;normal;early;24,58190918;1,7;0,717449188;0,411860718;1758788908;ml;rpi3;;;;
;early;early;24,38402176;1,9;0,717687607;0,412180533;1758788909;ml;rpi3;;;;
;early;normal;30,97510338;1,8;0,717878342;0,411956522;1758788910;ml;rpi3;;;;
;normal;suspect;33,8909626;2,2;0,718164444;0,411732754;1758788911;ml;rpi3;;;;
;normal;normal;25,01773834;1,2;0,718355179;0,412052117;1758788912;ml;rpi3;;;;
;early;normal;33,78200531;1,4;0,718545914;0,41182854;1758788913;ml;rpi3;;;;
;stage 2 failure;rolling element failure;19,71912384;1,1;0,719356537;0,411605206;1758788914;ml;rpi3;;;;
;normal;normal;26,67593956;1,2;0,719547272;0,411924119;1758788915;ml;rpi3;;;;
;normal;normal;21,25525475;1,1;0,720071793;0,412242687;1758788916;ml;rpi3;;;;
;imminent failure;normal;33,24484825;1,5;0,720453262;0,412019491;1758788917;ml;rpi3;;;;
;early;normal;24,19996262;1,6;0,718927383;0,411796537;1758788918;ml;rpi3;;;;
;normal;suspect;33,56909752;2,3;0,719213486;0,411573824;1758788919;ml;rpi3;;;;
;normal;normal;30,31897545;1,6;0,719404221;0,411891892;1758788920;ml;rpi3;;;;
;imminent failure;suspect;31,66985512;2,2;0,719833374;0,411669368;1758788921;ml;rpi3;;;;
;imminent failure;stage 2 failure;45,27831078;2,5;0,720643997;0,411447084;1758788922;ml;rpi3;;;;
;normal;suspect;23,57411385;2,2;0,720739365;0,41122504;1758788923;ml;rpi3;;;;
;normal;normal;22,17316628;1,9;0,721406937;0,411542611;1758788924;ml;rpi3;;;;
;stage 2 failure;normal;34,18970108;1,5;0,721645355;0,411320755;1758788925;ml;rpi3;;;;
;suspect;rolling element failure;28,46002579;1,3;0,721931458;0,411099138;1758788926;ml;rpi3;;;;
;normal;normal;26,24201775;1,3;0,722169876;0,411416263;1758788927;ml;rpi3;;;;
;normal;normal;33,25104713;1,5;0,722360611;0,411733046;1758788928;ml;rpi3;;;;
;suspect;normal;35,51197052;1,5;0,722551346;0,411511565;1758788929;ml;rpi3;;;;
;early;normal;22,94182777;1,2;0,722789764;0,411290323;1758788930;ml;rpi3;;;;
;normal;normal;37,15395927;1,8;0,657558441;0,411606663;1758788931;ml;rpi3;;;;
;normal;normal;31,98266029;1,4;0,39896965;0,411922664;1758788932;ml;rpi3;;;;
;early;normal;34,89518166;1,5;0,400447845;0,411701557;1758788933;ml;rpi3;;;;
;early;rolling element failure;33,1659317;2,7;0,396442413;0,411480687;1758788934;ml;rpi3;;;;
;normal;suspect;49,90792274;2,7;0,396776199;0,411260054;1758788936;ml;rpi3;;;;
;normal;normal;25,87795258;2,2;0,397968292;0,411575563;1758788936;ml;rpi3;;;;
;imminent failure;suspect;48,59399796;2,3;0,398302078;0,411355115;1758788938;ml;rpi3;;;;
;stage 2 failure;rolling element failure;32,87482262;1,6;0,399541855;0,411134904;1758788939;ml;rpi3;;;;
;normal;normal;22,67003059;1,2;0,400590897;0,411449973;1758788940;ml;rpi3;;;;
;normal;normal;23,25606346;1,2;0,394582748;0,411764706;1758788941;ml;rpi3;;;;
;imminent failure;normal;28,36704254;1,3;0,394773483;0,411544629;1758788942;ml;rpi3;;;;
;early;suspect;28,7899971;1,4;0,395154953;0,411324786;1758788943;ml;rpi3;;;;
;normal;suspect;21,77166939;1,2;0,390005112;0,411105179;1758788944;ml;rpi3;;;;
;normal;early;26,41201019;1,3;0,386762619;0,410885806;1758788945;ml;rpi3;;;;
;imminent failure;early;47,08576202;2,1;0,386142731;0,410666667;1758788946;ml;rpi3;;;;
;early;normal;30,58767319;1,5;0,386381149;0,410447761;1758788947;ml;rpi3;;;;
;normal;imminent failure;21,68917656;1,2;0,386857986;0,410229089;1758788948;ml;rpi3;;;;
;imminent failure;imminent failure;32,92298317;1,7;0,387477875;0,410543131;1758788949;ml;rpi3;;;;
;stage 2 failure;inner race failure;29,76107597;2,2;0,389575958;0,410324641;1758788950;ml;rpi3;;;;
;imminent failure;stage 2 failure;29,42609787;1,5;0,391435623;0,410106383;1758788951;ml;rpi3;;;;
;early;early;57,45792389;3,8;0,391817093;0,410419989;1758788952;ml;rpi3;;;;
;early;early;47,64485359;2,8;0,393486023;0,410733262;1758788953;ml;rpi3;;;;
;early;early;24,99294281;1,4;0,39434433;0,411046203;1758788954;ml;rpi3;;;;
;early;early;32,17101097;1,4;0,39601326;0,411358811;1758788955;ml;rpi3;;;;
;normal;suspect;31,6028595;1,4;0,397109985;0,411140584;1758788956;ml;rpi3;;;;
;normal;suspect;22,95184135;1,1;0,397348404;0,410922587;1758788957;ml;rpi3;;;;
;stage 2 failure;suspect;28,37491035;1,4;0,398588181;0,410704822;1758788958;ml;rpi3;;;;
;imminent failure;stage 2 failure;22,02701569;1,2;0,398826599;0,410487288;1758788959;ml;rpi3;;;;
;normal;suspect;29,54411507;1,3;0,399541855;0,410269984;1758788960;ml;rpi3;;;;
;normal;early;25,75111389;1,2;0,39973259;0,41005291;1758788961;ml;rpi3;;;;
;imminent failure;early;37,24265099;1,6;0,38485527;0,409836066;1758788962;ml;rpi3;;;;
;early;normal;22,66311646;1,6;0,386190414;0,40961945;1758788963;ml;rpi3;;;;
;normal;suspect;21,89421654;1,6;0,387001038;0,409403064;1758788964;ml;rpi3;;;;
;normal;normal;32,19389915;2,4;0,387716293;0,409714889;1758788965;ml;rpi3;;;;
;inner race failure;suspect;36,6859436;3,5;0,38819313;0,409498681;1758788966;ml;rpi3;;;;
;imminent failure;stage 2 failure;37,62769699;1,7;0,392770767;0,4092827;1758788967;ml;rpi3;;;;
;normal;normal;29,01124954;1,8;0,392961502;0,409594096;1758788968;ml;rpi3;;;;
;normal;normal;24,23381805;1,3;0,393724442;0,409905163;1758788969;ml;rpi3;;;;
;early;normal;34,12365913;1,4;0,394010544;0,40968931;1758788970;ml;rpi3;;;;
;early;suspect;21,30413055;1,1;0,395202637;0,409473684;1758788971;ml;rpi3;;;;
;imminent failure;suspect;28,97000313;1,6;0,395393372;0,409258285;1758788972;ml;rpi3;;;;
;normal;normal;24,05810356;1,3;0,39563179;0,409568875;1758788973;ml;rpi3;;;;
;early;normal;23,86379242;1,5;0,395822525;0,409353652;1758788974;ml;rpi3;;;;
;early;normal;23,20671082;1,1;0,39601326;0,409138655;1758788975;ml;rpi3;;;;
;normal;suspect;34,6558094;1,6;0,396203995;0,408923885;1758788976;ml;rpi3;;;;
;normal;normal;25,20012856;1,3;0,395584106;0,409233998;1758788977;ml;rpi3;;;;
;suspect;normal;21,52204514;1,1;0,395774841;0,409019402;1758788978;ml;rpi3;;;;
;stage 2 failure;rolling element failure;37,13679314;2,4;0,396347046;0,408805031;1758788979;ml;rpi3;;;;
;normal;normal;24,36494827;1,9;0,396537781;0,40911472;1758788980;ml;rpi3;;;;
;normal;normal;30,93409538;2,5;0,396728516;0,409424084;1758788981;ml;rpi3;;;;
;imminent failure;normal;25,38704872;1,3;0,396966934;0,409209838;1758788982;ml;rpi3;;;;
;early;normal;26,54004097;2;0,397157669;0,408995816;1758788983;ml;rpi3;;;;
;normal;normal;33,13565254;1,4;0,398397446;0,409304757;1758788984;ml;rpi3;;;;
;normal;normal;33,74171257;1,4;0,398826599;0,409613375;1758788985;ml;rpi3;;;;
;imminent failure;normal;24,99604225;1,2;0,399065018;0,409399478;1758788986;ml;rpi3;;;;
;early;normal;29,78897095;1,4;0,399255753;0,409185804;1758788987;ml;rpi3;;;;
;normal;suspect;29,88004684;1,3;0,399446487;0,408972353;1758788988;ml;rpi3;;;;
;normal;normal;22,67503738;1,2;0,399637222;0,409280501;1758788989;ml;rpi3;;;;
;stage 2 failure;normal;22,86982536;1,5;0,399827957;0,409067223;1758788991;ml;rpi3;;;;
;stage 2 failure;rolling element failure;29,03985977;1,3;0,400066376;0,408854167;1758788992;ml;rpi3;;;;
;normal;suspect;55,42302132;3,1;0,400066376;0,408641333;1758788993;ml;rpi3;;;;
;normal;suspect;26,19791031;1,8;0,400781631;0,40842872;1758788994;ml;rpi3;;;;
;imminent failure;suspect;40,29607773;2,3;0,394010544;0,408216329;1758788995;ml;rpi3;;;;
;imminent failure;stage 2 failure;26,35121346;1,3;0,393867493;0,408004158;1758788996;ml;rpi3;;;;
;normal;suspect;100,1389027;2,6;0,394630432;0,407792208;1758788997;ml;rpi3;;;;
;normal;suspect;49,75485802;2,7;0,394773483;0,407580478;1758788998;ml;rpi3;;;;
;stage 2 failure;suspect;40,62414169;2;0,395917892;0,407368967;1758788999;ml;rpi3;;;;
;imminent failure;stage 2 failure;27,84585953;1,3;0,396680832;0,407157676;1758789000;ml;rpi3;;;;
;normal;normal;19,96588707;1,7;0,396871567;0,407465008;1758789001;ml;rpi3;;;;
;normal;normal;46,63896561;2,2;0,397062302;0,407772021;1758789002;ml;rpi3;;;;
;stage 2 failure;normal;29,49309349;1,9;0,39691925;0,407560849;1758789003;ml;rpi3;;;;
;early;normal;34,78240967;2,1;0,397157669;0,407349896;1758789004;ml;rpi3;;;;
;normal;suspect;26,9510746;1,3;0,397491455;0,407139162;1758789005;ml;rpi3;;;;
;normal;normal;47,34611511;2,3;0,397729874;0,407445708;1758789006;ml;rpi3;;;;
;imminent failure;normal;24,76525307;1,4;0,397920609;0,407235142;1758789007;ml;rpi3;;;;
;imminent failure;rolling element failure;57,66510963;3;0,398159027;0,407024793;1758789008;ml;rpi3;;;;
;imminent failure;suspect;47,06692696;2,9;0,398540497;0,406814662;1758789009;ml;rpi3;;;;
;normal;normal;41,04185104;3,3;0,398921967;0,407120743;1758789010;ml;rpi3;;;;
;early;normal;37,78386116;3,8;0,45003891;0,406910779;1758789011;ml;rpi3;;;;
;early;normal;25,6690979;1,3;0,45042038;0,406701031;1758789012;ml;rpi3;;;;
;normal;normal;25,60830116;1,8;0,452232361;0,407006698;1758789013;ml;rpi3;;;;
;normal;normal;23,5722065;1,3;0,452375412;0,407312049;1758789014;ml;rpi3;;;;
;imminent failure;normal;23,12111855;1,7;0,451898575;0,407102419;1758789015;ml;rpi3;;;;
;early;normal;21,82102203;1,4;0,449323654;0,406893004;1758789016;ml;rpi3;;;;
;normal;suspect;32,63378143;1,4;0,449562073;0,406683805;1758789017;ml;rpi3;;;;
