id;pred;true;latency_ms;cpu_percent;mem_percent;accuracy_cumulative;timestamp;mode;profile;;lat;cpu;mem
;normal;rolling element failure;155,9519768;4,9;1,019763947;0,632404181;1758286272;dl;cloud;;;;
;normal;normal;124,8078346;3,9;1,020097733;0,632564214;1758286273;dl;cloud;;;;
;normal;normal;153,2099247;4,7;1,017951965;0,632724108;1758286274;dl;cloud;;;;
;normal;normal;152,5988579;4,1;1,019906998;0,632883863;1758286275;dl;cloud;;;;
;normal;rolling element failure;153,717041;4;1,019906998;0,632608696;1758286276;dl;cloud;;;;
;suspect;normal;151,2680054;4,6;1,021051407;0,632333768;1758286277;dl;cloud;;;;
;normal;normal;167,3979759;4,3;1,021146774;0,632493484;1758286278;dl;cloud;;;;
;normal;normal;145,6959248;3,7;1,021289825;0,632653061;1758286279;dl;cloud;;;;
;normal;normal;152,2638798;3,7;1,021289825;0,6328125;1758286280;dl;cloud;;;;
;suspect;suspect;148,5879421;3,8;1,021432877;0,6329718;1758286281;dl;cloud;;;;
;normal;normal;140,2916908;3,7;1,022863388;0,633130963;1758286282;dl;cloud;;;;
;normal;normal;132,0130825;3,7;1,023626328;0,633289987;1758286283;dl;cloud;;;;
;normal;normal;125,5390644;3,8;1,024007797;0,633448873;1758286284;dl;cloud;;;;
;suspect;suspect;161,4062786;6,4;1,022958755;0,633607622;1758286285;dl;cloud;;;;
;normal;early;161,7460251;4;1,019954681;0,633333333;1758286286;dl;cloud;;;;
;normal;early;129,7600269;5,1;1,020765305;0,633059282;1758286287;dl;cloud;;;;
;normal;normal;158,8120461;4;1,020765305;0,633217993;1758286288;dl;cloud;;;;
;normal;suspect;179,4538498;6,4;1,020765305;0,632944228;1758286289;dl;cloud;;;;
;normal;normal;160,722971;4,2;1,020765305;0,633102852;1758286290;dl;cloud;;;;
;normal;suspect;130,0828457;4,3;1,020765305;0,632829374;1758286291;dl;cloud;;;;
;rolling element failure;stage 2 failure;153,5601616;6,4;1,020812988;0,632556131;1758286292;dl;cloud;;;;
;normal;normal;158,1950188;3,6;1,020956039;0,632714717;1758286293;dl;cloud;;;;
;normal;normal;132,4009895;3,7;1,022624969;0,632873167;1758286294;dl;cloud;;;;
;normal;normal;143,8961029;3,8;1,024913788;0,633031479;1758286295;dl;cloud;;;;
;normal;suspect;158,6198807;3,5;1,025056839;0,632758621;1758286296;dl;cloud;;;;
;suspect;normal;167,568922;4,4;1,025629044;0,632485997;1758286297;dl;cloud;;;;
;normal;normal;142,0857906;4,4;1,026296616;0,632644272;1758286298;dl;cloud;;;;
;normal;normal;125,5700588;3,6;1,026296616;0,632802411;1758286299;dl;cloud;;;;
;normal;normal;148,0228901;4,9;1,02648735;0,632960413;1758286300;dl;cloud;;;;
;normal;suspect;185,8801842;6;1,02648735;0,632688172;1758286301;dl;cloud;;;;
;normal;normal;165,6801701;4,9;1,02763176;0,632846088;1758286302;dl;cloud;;;;
;normal;normal;138,7951374;4,4;1,027679443;0,633003868;1758286303;dl;cloud;;;;
;normal;rolling element failure;162,4569893;6;1,027679443;0,632731959;1758286304;dl;cloud;;;;
;normal;normal;126,470089;4,2;1,029205322;0,632889652;1758286305;dl;cloud;;;;
;normal;normal;152,361393;4;1,029253006;0,63304721;1758286306;dl;cloud;;;;
;normal;normal;178,3998013;6,4;1,02930069;0,633204633;1758286307;dl;cloud;;;;
;normal;suspect;136,590004;3,9;1,029348373;0,632933105;1758286308;dl;cloud;;;;
;suspect;suspect;150,177002;3,6;1,030158997;0,633090441;1758286309;dl;cloud;;;;
;normal;early;142,2410011;3,8;1,030445099;0,632819195;1758286310;dl;cloud;;;;
;normal;early;145,607233;3,7;1,031398773;0,63254818;1758286311;dl;cloud;;;;
;normal;normal;128,2749176;3,8;1,031446457;0,632705479;1758286312;dl;cloud;;;;
;normal;normal;155,8902264;3,5;1,031446457;0,632862644;1758286313;dl;cloud;;;;
;normal;normal;142,3261166;3,7;1,031923294;0,633019675;1758286314;dl;cloud;;;;
;normal;normal;141,0791874;5,2;1,032352448;0,633176571;1758286315;dl;cloud;;;;
;normal;normal;168,0598259;4,7;1,032400131;0,633333333;1758286316;dl;cloud;;;;
;normal;suspect;157,8328609;5,1;1,032400131;0,633062794;1758286317;dl;cloud;;;;
;normal;normal;155,5161476;4;1,032447815;0,633219471;1758286319;dl;cloud;;;;
;normal;normal;141,4940357;4,7;1,032447815;0,633376014;1758286320;dl;cloud;;;;
;normal;normal;174,5228767;5,8;1,032447815;0,633532423;1758286321;dl;cloud;;;;
;normal;suspect;170,7420349;4,4;1,032543182;0,63326226;1758286322;dl;cloud;;;;
;normal;normal;153,6009312;4,2;1,032733917;0,633418585;1758286323;dl;cloud;;;;
;normal;normal;135,890007;4,4;1,032924652;0,633574776;1758286324;dl;cloud;;;;
;normal;rolling element failure;165,4748917;3,6;1,033878326;0,63330494;1758286325;dl;cloud;;;;
;suspect;normal;134,2930794;3,8;1,033878326;0,633035334;1758286326;dl;cloud;;;;
;normal;normal;127,8429031;3,8;1,03392601;0,633191489;1758286327;dl;cloud;;;;
;normal;normal;170,5768108;6;1,033973694;0,633347512;1758286328;dl;cloud;;;;
;normal;normal;153,3558369;3,7;1,034069061;0,633503401;1758286329;dl;cloud;;;;
;suspect;suspect;152,5127888;4,8;1,034259796;0,633659159;1758286330;dl;cloud;;;;
;normal;early;140,8669949;3,8;1,034498215;0,633389975;1758286331;dl;cloud;;;;
;normal;early;146,5408802;5,1;1,034545898;0,633121019;1758286332;dl;cloud;;;;
;normal;normal;163,0458832;4;1,034593582;0,63327674;1758286333;dl;cloud;;;;
;suspect;suspect;157,9949856;4,7;1,034545898;0,633432329;1758286334;dl;cloud;;;;
;normal;early;157,9320431;5,2;1,034593582;0,633163698;1758286335;dl;cloud;;;;
;normal;early;142,0910358;4,1;1,034593582;0,632895295;1758286336;dl;cloud;;;;
;suspect;normal;125,4050732;3,7;1,034593582;0,632627119;1758286337;dl;cloud;;;;
;suspect;normal;150,5637169;6;1,034593582;0,63235917;1758286338;dl;cloud;;;;
;normal;normal;137,8860474;3,9;1,034641266;0,632514818;1758286339;dl;cloud;;;;
;normal;normal;147,8950977;3,8;1,034641266;0,632670334;1758286340;dl;cloud;;;;
;normal;suspect;188,9111996;6,1;1,034641266;0,632402707;1758286341;dl;cloud;;;;
;normal;normal;144,6449757;4,5;1,034832001;0,63255814;1758286342;dl;cloud;;;;
;normal;normal;157,9720974;4,2;1,034832001;0,63271344;1758286343;dl;cloud;;;;
;normal;normal;149,0950584;3,6;1,034927368;0,63286861;1758286344;dl;cloud;;;;
;rolling element failure;suspect;139,744997;5,9;1,035022736;0,632601351;1758286345;dl;cloud;;;;
;normal;early;150,5279541;3,5;1,03521347;0,632334318;1758286346;dl;cloud;;;;
;early;early;171,1130142;5,5;1,035308838;0,632489451;1758286347;dl;cloud;;;;
;early;early;151,1743069;5;1,03521347;0,632644454;1758286348;dl;cloud;;;;
;early;early;152,5728703;4,6;1,03521347;0,632799325;1758286349;dl;cloud;;;;
;normal;early;162,4131203;5;1,03521347;0,632532659;1758286350;dl;cloud;;;;
;early;early;147,9387283;4;1,03521347;0,632687447;1758286351;dl;cloud;;;;
;early;early;155,8408737;4,1;1,03521347;0,632842105;1758286352;dl;cloud;;;;
;early;early;162,430048;5,5;1,035642624;0,632996633;1758286353;dl;cloud;;;;
;suspect;suspect;155,1113129;3,6;1,035690308;0,633151031;1758286354;dl;cloud;;;;
;normal;early;158,0040455;3,6;1,035737991;0,632884777;1758286355;dl;cloud;;;;
;normal;early;166,2831306;4;1,035928726;0,632618747;1758286356;dl;cloud;;;;
;normal;normal;126,3768673;3,8;1,036643982;0,632773109;1758286357;dl;cloud;;;;
;suspect;suspect;153,9218426;4;1,037740707;0,632927341;1758286358;dl;cloud;;;;
;normal;normal;164,8380756;3,7;1,037788391;0,633081444;1758286359;dl;cloud;;;;
;normal;suspect;149,9812603;4,7;1,037836075;0,632815778;1758286360;dl;cloud;;;;
;rolling element failure;stage 2 failure;160,8257294;4,7;1,037883759;0,632550336;1758286361;dl;cloud;;;;
;normal;suspect;137,9220486;4,2;1,037883759;0,632285115;1758286362;dl;cloud;;;;
;normal;normal;143,4431076;4,4;1,037788391;0,632439229;1758286363;dl;cloud;;;;
;normal;normal;166,1889553;4,9;1,037836075;0,632593213;1758286365;dl;cloud;;;;
;normal;normal;161,3559723;4;1,037836075;0,632747069;1758286366;dl;cloud;;;;
;suspect;normal;146,5599537;5,8;1,037836075;0,63248221;1758286367;dl;cloud;;;;
;normal;normal;137,5081539;3,9;1,037836075;0,632635983;1758286368;dl;cloud;;;;
;normal;normal;118,8209057;3,6;1,037931442;0,632789628;1758286369;dl;cloud;;;;
;normal;suspect;146,728754;4,7;1,037979126;0,632525084;1758286370;dl;cloud;;;;
;suspect;suspect;148,3769417;3,8;1,038312912;0,632678646;1758286371;dl;cloud;;;;
;normal;normal;152,2269249;4,1;1,038455963;0,63283208;1758286372;dl;cloud;;;;
;normal;suspect;127,4349689;4,1;1,038455963;0,63256785;1758286373;dl;cloud;;;;
;rolling element failure;rolling element failure;156,9058895;4,3;1,038503647;0,632721202;1758286374;dl;cloud;;;;
;normal;normal;173,7499237;5,1;1,038599014;0,632874426;1758286375;dl;cloud;;;;
;normal;normal;125,5187988;4;1,038599014;0,633027523;1758286376;dl;cloud;;;;
;normal;normal;136,2020969;4,9;1,038599014;0,633180492;1758286377;dl;cloud;;;;
;normal;rolling element failure;162,1768475;3,8;1,038599014;0,632916667;1758286378;dl;cloud;;;;
;normal;suspect;164,9887562;5;1,038551331;0,632653061;1758286379;dl;cloud;;;;
;normal;normal;137,7110481;4;1,038551331;0,632805995;1758286380;dl;cloud;;;;
;normal;normal;157,2358608;3,9;1,038646698;0,632958801;1758286381;dl;cloud;;;;
;rolling element failure;rolling element failure;140,9888268;4;1,038742065;0,633111481;1758286382;dl;cloud;;;;
;normal;normal;135,9682083;4,1;1,038980484;0,633264033;1758286383;dl;cloud;;;;
;normal;normal;164,7019386;5,3;1,039028168;0,633416459;1758286384;dl;cloud;;;;
;normal;normal;145,8170414;4;1,039028168;0,633568758;1758286385;dl;cloud;;;;
;normal;suspect;136,7502213;5;1,039028168;0,633305648;1758286386;dl;cloud;;;;
;suspect;suspect;133,8729858;4,1;1,039028168;0,633457866;1758286387;dl;cloud;;;;
;normal;normal;147,4468708;4;1,039028168;0,633609959;1758286388;dl;cloud;;;;
;normal;normal;152,3249149;3,7;1,039028168;0,633761925;1758286389;dl;cloud;;;;
;rolling element failure;rolling element failure;132,6861382;5;1,039123535;0,633913765;1758286390;dl;cloud;;;;
;suspect;suspect;145,1368332;4,1;1,039552689;0,634065479;1758286391;dl;cloud;;;;
;normal;early;131,6871643;6,2;1,03969574;0,633802817;1758286392;dl;cloud;;;;
;normal;early;165,3902531;4,5;1,040220261;0,633540373;1758286393;dl;cloud;;;;
;normal;early;165,9781933;4;1,040220261;0,633278146;1758286394;dl;cloud;;;;
;suspect;normal;157,7789783;4;1,040649414;0,633016136;1758286395;dl;cloud;;;;
;normal;normal;166,8879986;4,6;1,041030884;0,633167907;1758286396;dl;cloud;;;;
;normal;normal;134,4151497;4,2;1,041030884;0,633319554;1758286397;dl;cloud;;;;
;normal;normal;137,1738911;4;1,041030884;0,633471074;1758286398;dl;cloud;;;;
;normal;suspect;124,1631508;4,2;1,041221619;0,633209418;1758286399;dl;cloud;;;;
;normal;normal;141,2780285;3,5;1,041412354;0,633360859;1758286400;dl;cloud;;;;
;normal;normal;149,9216557;3,6;1,041412354;0,633512175;1758286401;dl;cloud;;;;
;rolling element failure;rolling element failure;164,4690037;4,2;1,041412354;0,633663366;1758286402;dl;cloud;;;;
;normal;suspect;128,3481121;3,7;1,041460037;0,633402062;1758286403;dl;cloud;;;;
;normal;early;174,0219593;4,6;1,041936874;0,633140973;1758286404;dl;cloud;;;;
;normal;early;135,1647377;5,1;1,042032242;0,632880099;1758286405;dl;cloud;;;;
;normal;normal;132,4453354;4,1;1,034975052;0,633031301;1758286406;dl;cloud;;;;
;normal;early;128,018856;4,9;1,03354454;0,632770688;1758286407;dl;cloud;;;;
;early;early;140,709877;4,6;1,034545898;0,632921811;1758286408;dl;cloud;;;;
;early;early;154,8190117;4;1,036453247;0,63307281;1758286409;dl;cloud;;;;
;early;early;134,1717243;4,2;1,037502289;0,633223684;1758286410;dl;cloud;;;;
;normal;imminent failure;133,6131096;4;1,037502289;0,63296342;1758286411;dl;cloud;;;;
;normal;imminent failure;157,9678059;4,2;1,037502289;0,632703369;1758286412;dl;cloud;;;;
;normal;inner race failure;159,8687172;5,7;1,037502289;0,632443532;1758286413;dl;cloud;;;;
;rolling element failure;stage 2 failure;132,1589947;3,9;1,037549973;0,632183908;1758286414;dl;cloud;;;;
;suspect;suspect;142,2040462;3,6;1,037597656;0,632334838;1758286416;dl;cloud;;;;
;normal;suspect;137,3929977;3,9;1,038551331;0,632075472;1758286417;dl;cloud;;;;
;normal;suspect;155,2529335;3,9;1,038074493;0,631816318;1758286418;dl;cloud;;;;
;rolling element failure;stage 2 failure;192,7790642;7;1,038169861;0,631557377;1758286419;dl;cloud;;;;
;suspect;suspect;152,1830559;4,2;1,038408279;0,631708316;1758286420;dl;cloud;;;;
;normal;normal;143,9869404;5;1,035451889;0,631859132;1758286421;dl;cloud;;;;
;normal;normal;148,5309601;5,3;1,035690308;0,632009824;1758286422;dl;cloud;;;;
;normal;normal;141,9839859;4,5;1,033353806;0,632160393;1758286423;dl;cloud;;;;
;normal;suspect;155,7750702;4,1;1,031064987;0,63190184;1758286424;dl;cloud;;;;
;normal;normal;135,8098984;4,2;1,031064987;0,63205233;1758286425;dl;cloud;;;;
;normal;suspect;153,222084;4,5;1,032018661;0,631794034;1758286426;dl;cloud;;;;
;rolling element failure;stage 2 failure;153,5332203;4,8;1,032114029;0,631535948;1758286427;dl;cloud;;;;
;suspect;normal;159,2309475;4,1;1,032114029;0,631278073;1758286428;dl;cloud;;;;
;normal;normal;162,3580456;3,7;1,032495499;0,631428571;1758286429;dl;cloud;;;;
;normal;normal;130,7880878;4,1;1,033115387;0,631578947;1758286430;dl;cloud;;;;
;normal;suspect;127,8748512;3,5;1,033258438;0,63132137;1758286431;dl;cloud;;;;
;normal;normal;133,5179806;4;1,033449173;0,631471667;1758286432;dl;cloud;;;;
;normal;normal;189,054966;5,9;1,033639908;0,631621842;1758286433;dl;cloud;;;;
;normal;normal;143,8217163;3,9;1,033639908;0,631771894;1758286434;dl;cloud;;;;
;normal;rolling element failure;134,4189644;5,2;1,033782959;0,631514658;1758286435;dl;cloud;;;;
;suspect;suspect;172,6288795;4,4;1,031684875;0,631664632;1758286436;dl;cloud;;;;
;normal;normal;153,0170441;5;1,031827927;0,631814483;1758286437;dl;cloud;;;;
;normal;suspect;174,7751236;5,1;1,032304764;0,631557544;1758286438;dl;cloud;;;;
;rolling element failure;rolling element failure;154,2336941;4;1,032400131;0,631707317;1758286439;dl;cloud;;;;
;normal;normal;151,922226;4,2;1,032447815;0,631856969;1758286440;dl;cloud;;;;
;normal;normal;157,9687595;3,8;1,032495499;0,632006499;1758286441;dl;cloud;;;;
;normal;normal;142,8349018;4,2;1,032495499;0,632155907;1758286442;dl;cloud;;;;
;normal;normal;174,123764;4,8;1,032590866;0,632305195;1758286443;dl;cloud;;;;
;normal;suspect;129,3680668;3,8;1,032686234;0,632048682;1758286444;dl;cloud;;;;
;normal;early;165,0779247;4;1,032829285;0,631792376;1758286445;dl;cloud;;;;
;normal;early;133,0258846;3,6;1,032924652;0,631536279;1758286446;dl;cloud;;;;
;normal;early;154,4909477;4,4;1,032924652;0,631280389;1758286447;dl;cloud;;;;
;suspect;suspect;144,7851658;4,2;1,032972336;0,631429729;1758286448;dl;cloud;;;;
;normal;normal;138,5068893;3,6;1,032972336;0,631578947;1758286449;dl;cloud;;;;
;normal;normal;165,5497551;5;1,033067703;0,631728045;1758286450;dl;cloud;;;;
;normal;normal;138,3039951;3,8;1,034069061;0,631877023;1758286451;dl;cloud;;;;
;suspect;normal;145,7190514;4,8;1,035022736;0,631621512;1758286452;dl;cloud;;;;
;normal;normal;160,3007317;4,7;1,034927368;0,631770412;1758286453;dl;cloud;;;;
;normal;normal;137,7840042;4;1,034975052;0,631919192;1758286454;dl;cloud;;;;
;rolling element failure;suspect;136,2910271;3,9;1,035070419;0,631663974;1758286455;dl;cloud;;;;
;normal;early;149,533987;4,8;1,035308838;0,631408962;1758286456;dl;cloud;;;;
;early;early;165,9660339;4,5;1,03559494;0,631557708;1758286457;dl;cloud;;;;
;early;early;169,5520878;4,2;1,03559494;0,631706333;1758286458;dl;cloud;;;;
;early;early;134,2098713;4;1,03559494;0,631854839;1758286459;dl;cloud;;;;
;normal;normal;152,8377533;4;1,035785675;0,632003225;1758286460;dl;cloud;;;;
;normal;normal;152,7709961;3,7;1,035785675;0,632151491;1758286461;dl;cloud;;;;
;normal;normal;133,5790157;3,7;1,035881042;0,632299638;1758286462;dl;cloud;;;;
;normal;suspect;154,9639702;3,6;1,036071777;0,632045089;1758286464;dl;cloud;;;;
;suspect;suspect;148,6201286;3,8;1,036691666;0,632193159;1758286465;dl;cloud;;;;
;normal;normal;153,744936;4,8;1,036834717;0,63234111;1758286466;dl;cloud;;;;
;normal;normal;158,9701176;4,7;1,036930084;0,632488943;1758286467;dl;cloud;;;;
;rolling element failure;rolling element failure;153,9502144;5,4;1,03726387;0,632636656;1758286468;dl;cloud;;;;
;suspect;normal;145,1299191;3,8;1,03726387;0,632382483;1758286469;dl;cloud;;;;
;normal;normal;140,8500671;4,2;1,037502289;0,63253012;1758286470;dl;cloud;;;;
;normal;normal;156,6343307;4,7;1,037502289;0,63267764;1758286471;dl;cloud;;;;
;normal;suspect;158,4932804;4,3;1,037502289;0,632423756;1758286472;dl;cloud;;;;
;suspect;normal;148,0169296;6,2;1,037502289;0,632170076;1758286473;dl;cloud;;;;
;normal;normal;149,9960423;4;1,037502289;0,632317562;1758286474;dl;cloud;;;;
;normal;normal;134,524107;3,9;1,037502289;0,63246493;1758286475;dl;cloud;;;;
;normal;normal;162,7020836;3,8;1,03802681;0,632612179;1758286476;dl;cloud;;;;
;suspect;normal;166,0790443;4;1,038074493;0,632358831;1758286477;dl;cloud;;;;
;normal;normal;155,3940773;4;1,038122177;0,632506005;1758286478;dl;cloud;;;;
;normal;normal;149,4050026;4;1,038122177;0,632653061;1758286479;dl;cloud;;;;
;normal;normal;169,0590382;4,6;1,038265228;0,6328;1758286480;dl;cloud;;;;
;normal;normal;158,6592197;4,3;1,038789749;0,632946821;1758286481;dl;cloud;;;;
;normal;normal;147,0148563;5;1,038885117;0,633093525;1758286482;dl;cloud;;;;
;normal;normal;137,4201775;4,2;1,039075851;0,633240112;1758286483;dl;cloud;;;;
;normal;suspect;144,767046;4,4;1,038980484;0,63298722;1758286484;dl;cloud;;;;
;suspect;suspect;148,4770775;5,3;1,038980484;0,633133733;1758286485;dl;cloud;;;;
;normal;normal;148,9059925;4,1;1,038980484;0,633280128;1758286486;dl;cloud;;;;
;normal;normal;176,8341064;5,2;1,039171219;0,633426406;1758286487;dl;cloud;;;;
;rolling element failure;rolling element failure;156,4688683;6,8;1,039218903;0,633572568;1758286488;dl;cloud;;;;
;normal;normal;147,7520466;3,7;1,039218903;0,633718613;1758286489;dl;cloud;;;;
;normal;normal;156,7108631;3,8;1,03931427;0,633864542;1758286490;dl;cloud;;;;
;normal;normal;160,9098911;3,5;1,039791107;0,634010354;1758286491;dl;cloud;;;;
;normal;suspect;176,3048172;5,7;1,041126251;0,633757962;1758286492;dl;cloud;;;;
;normal;early;145,8287239;4,5;1,041269302;0,63350577;1758286493;dl;cloud;;;;
;early;early;141,3917542;4;1,041460037;0,633651551;1758286494;dl;cloud;;;;
;early;early;136,0650063;5,1;1,041555405;0,633797217;1758286495;dl;cloud;;;;
;early;early;157,8860283;3,7;1,041555405;0,633942766;1758286496;dl;cloud;;;;
;normal;normal;175,1418114;5,7;1,041555405;0,6340882;1758286497;dl;cloud;;;;
;normal;normal;152,0740986;4,2;1,041460037;0,634233519;1758286498;dl;cloud;;;;
;normal;normal;167,3321724;4,1;1,041460037;0,634378722;1758286499;dl;cloud;;;;
;suspect;suspect;161,2708569;4,4;1,041460037;0,63452381;1758286500;dl;cloud;;;;
;suspect;suspect;143,8071728;4,6;1,041460037;0,634668782;1758286501;dl;cloud;;;;
;normal;normal;184,2081547;5,8;1,041507721;0,63481364;1758286502;dl;cloud;;;;
;normal;normal;166,134119;4,5;1,041507721;0,634958383;1758286503;dl;cloud;;;;
;normal;normal;155,5037498;3,9;1,045560837;0,635103011;1758286504;dl;cloud;;;;
;normal;suspect;158,1549644;3,8;1,046562195;0,634851485;1758286505;dl;cloud;;;;
;normal;early;134,0610981;3,7;1,04675293;0,634600158;1758286506;dl;cloud;;;;
;normal;early;167,5548553;3,9;1,04675293;0,63434903;1758286507;dl;cloud;;;;
;normal;early;166,7878628;5,4;1,04675293;0,634098101;1758286508;dl;cloud;;;;
;normal;normal;156,7828655;3,6;1,04675293;0,634242784;1758286509;dl;cloud;;;;
;normal;normal;133,2948208;5,1;1,046323776;0,634387352;1758286510;dl;cloud;;;;
;normal;normal;142,4157619;5;1,044893265;0,634531806;1758286511;dl;cloud;;;;
;normal;normal;142,7099705;3,8;1,044893265;0,634676145;1758286513;dl;cloud;;;;
;suspect;normal;144,8299885;4,4;1,045465469;0,634425582;1758286514;dl;cloud;;;;
;normal;normal;128,2901764;4,1;1,044273376;0,63456985;1758286515;dl;cloud;;;;
;normal;normal;137,6969814;4;1,044368744;0,634714004;1758286516;dl;cloud;;;;
;normal;suspect;143,7628269;4,1;1,044511795;0,634463722;1758286517;dl;cloud;;;;
;suspect;suspect;140,5358315;3,9;1,044654846;0,634607804;1758286518;dl;cloud;;;;
;normal;normal;199,2018223;6,9;1,044893265;0,634751773;1758286519;dl;cloud;;;;
;normal;suspect;139,2366886;4,3;1,044893265;0,634501772;1758286520;dl;cloud;;;;
;rolling element failure;rolling element failure;131,3560009;3,7;1,045227051;0,634645669;1758286521;dl;cloud;;;;
;normal;normal;153,2857418;3,9;1,045417786;0,634789453;1758286522;dl;cloud;;;;
;normal;normal;148,804903;4;1,045417786;0,634933124;1758286523;dl;cloud;;;;
;normal;normal;168,7440872;3,8;1,046085358;0,635076681;1758286524;dl;cloud;;;;
;normal;rolling element failure;149,1498947;5;1,046323776;0,634827044;1758286525;dl;cloud;;;;
;normal;suspect;140,4759884;4,3;1,046323776;0,634577603;1758286526;dl;cloud;;;;
;normal;normal;155,6859016;4,7;0,927591324;0,634721131;1758286527;dl;cloud;;;;
;normal;normal;148,1719017;5,8;0,927639008;0,634864547;1758286528;dl;cloud;;;;
;normal;normal;152,4600983;4;0,928163528;0,635007849;1758286529;dl;cloud;;;;
;suspect;suspect;166,189909;4,1;0,928783417;0,63515104;1758286530;dl;cloud;;;;
;normal;normal;141,3631439;4,4;0,928926468;0,635294118;1758286531;dl;cloud;;;;
;normal;suspect;148,8010883;4,1;0,928926468;0,63504508;1758286532;dl;cloud;;;;
;rolling element failure;stage 2 failure;151,9079208;6,3;0,929021835;0,634796238;1758286533;dl;cloud;;;;
;suspect;suspect;148,1249332;6,2;0,929307938;0,634939287;1758286534;dl;cloud;;;;
;normal;suspect;148,4241486;5,2;0,930547714;0,634690681;1758286535;dl;cloud;;;;
;normal;suspect;165,2591228;3,9;0,930595398;0,63444227;1758286536;dl;cloud;;;;
;rolling element failure;stage 2 failure;143,5267925;4;0,931119919;0,634194053;1758286537;dl;cloud;;;;
;normal;early;145,9460258;3,9;0,85644722;0,633946031;1758286538;dl;cloud;;;;
;early;early;156,4500332;4,3;0,855827332;0,634089132;1758286539;dl;cloud;;;;
;early;early;152,8010368;5;0,854444504;0,634232122;1758286540;dl;cloud;;;;
;early;early;154,1230679;4,3;0,852108002;0,634375;1758286541;dl;cloud;;;;
;suspect;imminent failure;143,2950497;5,3;0,853586197;0,634127294;1758286542;dl;cloud;;;;
;normal;imminent failure;157,6058865;4,3;0,853300095;0,633879781;1758286543;dl;cloud;;;;
;normal;inner race failure;148,7960815;4,3;0,851821899;0,633632462;1758286544;dl;cloud;;;;
;rolling element failure;stage 2 failure;173,3717918;6,2;0,848579407;0,633385335;1758286545;dl;cloud;;;;
;suspect;suspect;139,4639015;4,1;0,849103928;0,633528265;1758286546;dl;cloud;;;;
;normal;early;146,2481022;4,3;0,849103928;0,633281372;1758286547;dl;cloud;;;;
;normal;early;189,3849373;6,5;0,849628448;0,633034671;1758286548;dl;cloud;;;;
;normal;normal;160,4428291;4,2;0,849628448;0,63317757;1758286549;dl;cloud;;;;
;suspect;suspect;143,4466839;4,2;0,851917267;0,633320358;1758286550;dl;cloud;;;;
;normal;normal;134,1311932;4,2;0,851917267;0,633463035;1758286551;dl;cloud;;;;
;normal;normal;135,9028816;3,9;0,851964951;0,633605601;1758286552;dl;cloud;;;;
;rolling element failure;rolling element failure;137,4070644;3,7;0,852108002;0,633748056;1758286553;dl;cloud;;;;
;suspect;normal;126,9230843;3,8;0,852441788;0,633501749;1758286554;dl;cloud;;;;
;normal;normal;143,7101364;4,9;0,853443146;0,633644134;1758286555;dl;cloud;;;;
;normal;normal;155,2460194;3,7;0,853443146;0,633786408;1758286556;dl;cloud;;;;
;normal;normal;154,4618607;4,8;0,853443146;0,633928571;1758286557;dl;cloud;;;;
;suspect;suspect;131,2358379;4,4;0,853347778;0,634070625;1758286558;dl;cloud;;;;
;normal;normal;132,1401596;4,2;0,853395462;0,634212568;1758286559;dl;cloud;;;;
;normal;normal;170,2678204;4,1;0,853490829;0,634354401;1758286560;dl;cloud;;;;
;rolling element failure;rolling element failure;132,8380108;4,6;0,853538513;0,634496124;1758286561;dl;cloud;;;;
;suspect;suspect;161,8518829;4,4;0,853776932;0,634637737;1758286563;dl;cloud;;;;
;normal;normal;157,2570801;4,5;0,853776932;0,634779241;1758286564;dl;cloud;;;;
;normal;normal;168,9271927;6,2;0,853776932;0,634920635;1758286565;dl;cloud;;;;
;rolling element failure;rolling element failure;149,7058868;4,1;0,853824615;0,63506192;1758286566;dl;cloud;;;;
;suspect;normal;137,6161575;3,8;0,853919983;0,634816248;1758286567;dl;cloud;;;;
;normal;normal;169,0366268;4;0,854682922;0,634957463;1758286568;dl;cloud;;;;
;normal;normal;154,9630165;3,9;0,85477829;0,63509857;1758286569;dl;cloud;;;;
;normal;rolling element failure;178,5206795;5,3;0,85477829;0,634853168;1758286570;dl;cloud;;;;
;suspect;suspect;155,7509899;4,9;0,854873657;0,634994206;1758286571;dl;cloud;;;;
;normal;normal;146,1479664;5,1;0,854825974;0,635135135;1758286572;dl;cloud;;;;
;normal;suspect;163,2068157;5,5;0,855350494;0,634890004;1758286573;dl;cloud;;;;
;rolling element failure;rolling element failure;148,5171318;4,7;0,855255127;0,635030864;1758286574;dl;cloud;;;;
;normal;normal;133,1329346;4,1;0,855350494;0,635171616;1758286575;dl;cloud;;;;
;normal;normal;131,2501431;4,4;0,855493546;0,635312259;1758286576;dl;cloud;;;;
;normal;normal;149,7721672;4,2;0,85568428;0,635452794;1758286577;dl;cloud;;;;
;suspect;suspect;162,8332138;4,3;0,855875015;0,63559322;1758286578;dl;cloud;;;;
;suspect;suspect;165,115118;7;0,85606575;0,635733539;1758286579;dl;cloud;;;;
;normal;normal;151,4639854;4,4;0,856304169;0,635873749;1758286580;dl;cloud;;;;
;normal;suspect;146,5950012;4;0,856304169;0,635629088;1758286581;dl;cloud;;;;
;rolling element failure;stage 2 failure;160,1600647;3,8;0,856304169;0,635384615;1758286582;dl;cloud;;;;
;suspect;suspect;131,909132;4,3;0,856399536;0,635524798;1758286583;dl;cloud;;;;
