id,pred,true,latency_ms,cpu_percent,mem_percent,accuracy_cumulative,timestamp
,early,early,102.74600982666016,34.4,77.7,0.4444444444444444,1758176781.018455
,normal,suspect,126.49798393249512,31.6,77.8,0.4411764705882353,1758176782.049817
,normal,early,115.50784111022949,31.9,78.1,0.43795620437956206,1758176783.0548558
,early,early,111.75990104675293,31.3,78.1,0.4420289855072464,1758176784.067304
,early,normal,114.83597755432129,29.3,78.1,0.43884892086330934,1758176785.10422
,normal,suspect,133.67342948913574,31.7,77.9,0.4357142857142857,1758176786.134542
,normal,early,99.64704513549805,31.0,77.9,0.4326241134751773,1758176787.120487
,early,early,134.9620819091797,31.4,78.0,0.43661971830985913,1758176788.177193
,early,normal,127.00009346008301,36.7,76.3,0.43356643356643354,1758176789.1810381
,normal,suspect,97.73969650268555,30.3,76.3,0.4305555555555556,1758176790.168556
,normal,normal,128.95894050598145,32.2,76.3,0.43448275862068964,1758176791.216054
,imminent failure,normal,131.3149929046631,32.4,76.3,0.4315068493150685,1758176792.237393
,suspect,rolling element failure,106.41098022460938,29.6,76.4,0.42857142857142855,1758176793.2282429
,normal,normal,132.51996040344238,31.3,76.3,0.43243243243243246,1758176794.271413
,normal,normal,131.15501403808594,30.4,76.4,0.436241610738255,1758176795.289393
,stage 2 failure,normal,122.7409839630127,33.1,76.4,0.43333333333333335,1758176796.292711
,early,suspect,133.45599174499512,31.4,76.4,0.4304635761589404,1758176797.31912
,suspect,suspect,118.54100227355957,34.3,76.5,0.4342105263157895,1758176798.318775
,normal,normal,140.3830051422119,35.5,76.7,0.43790849673202614,1758176799.354825
,suspect,normal,121.46568298339844,33.5,76.7,0.43506493506493504,1758176800.3529038
,early,normal,119.36402320861816,34.1,76.6,0.432258064516129,1758176801.3626702
,normal,normal,110.80718040466309,34.2,76.7,0.4358974358974359,1758176802.372441
,normal,normal,109.9541187286377,33.9,76.7,0.4394904458598726,1758176803.386657
,imminent failure,normal,107.99789428710938,34.3,76.7,0.43670886075949367,1758176804.403481
,early,suspect,96.08602523803711,33.4,76.7,0.4339622641509434,1758176805.4178948
,normal,suspect,132.5087547302246,32.0,76.7,0.43125,1758176806.4688299
,normal,early,113.66081237792969,32.3,76.7,0.42857142857142855,1758176807.4651031
,early,early,131.9119930267334,35.4,76.9,0.43209876543209874,1758176808.493576
,early,normal,113.88373374938965,34.0,76.9,0.4294478527607362,1758176809.491584
,normal,suspect,106.97507858276367,33.9,76.8,0.4268292682926829,1758176810.504311
,normal,normal,132.6310634613037,34.0,76.8,0.4303030303030303,1758176811.549682
,stage 2 failure,normal,115.83614349365234,32.3,76.8,0.42771084337349397,1758176812.549802
,stage 2 failure,rolling element failure,132.07721710205078,33.6,76.8,0.4251497005988024,1758176813.584584
,normal,normal,124.93109703063965,35.1,75.8,0.42857142857142855,1758176814.591852
,normal,normal,129.1637420654297,32.7,75.4,0.4319526627218935,1758176815.611934
,early,normal,97.99408912658691,34.0,75.4,0.4294117647058823,1758176816.6039538
,early,normal,131.15596771240234,34.4,75.5,0.4269005847953216,1758176817.652566
,normal,suspect,97.75304794311523,33.9,75.6,0.42441860465116277,1758176818.635757
,normal,early,110.16225814819336,33.1,75.6,0.42196531791907516,1758176819.665008
,early,early,122.0400333404541,34.0,75.6,0.42528735632183906,1758176820.6938229
,early,normal,126.12295150756836,41.1,75.6,0.4228571428571429,1758176821.714113
,normal,suspect,128.10015678405762,32.3,75.6,0.42045454545454547,1758176822.738006
,normal,early,132.4598789215088,31.8,75.9,0.4180790960451977,1758176823.7527318
,early,early,114.3031120300293,31.6,75.9,0.42134831460674155,1758176824.749045
,early,normal,104.2180061340332,30.2,75.9,0.41899441340782123,1758176825.7561579
,normal,normal,120.18799781799316,32.7,75.9,0.4222222222222222,1758176826.786936
,normal,normal,96.94695472717285,33.0,75.9,0.425414364640884,1758176827.780575
,imminent failure,normal,111.96470260620117,34.8,76.1,0.4230769230769231,1758176828.8122492
,normal,suspect,114.68386650085449,35.1,76.1,0.4207650273224044,1758176829.829526
,imminent failure,suspect,114.41206932067871,34.2,76.1,0.41847826086956524,1758176830.8481522
,normal,normal,121.4590072631836,36.4,76.0,0.42162162162162165,1758176831.871785
,stage 2 failure,normal,97.48601913452148,51.7,76.1,0.41935483870967744,1758176832.860235
,early,normal,110.2299690246582,30.7,76.1,0.41711229946524064,1758176833.888336
,normal,suspect,132.84897804260254,29.5,76.1,0.4148936170212766,1758176834.925216
,normal,normal,104.13694381713867,30.2,76.1,0.41798941798941797,1758176835.912089
,stage 2 failure,normal,128.25798988342285,30.3,76.1,0.41578947368421054,1758176836.9481559
,early,rolling element failure,128.88813018798828,33.3,76.1,0.41361256544502617,1758176837.96099
,normal,suspect,125.87499618530273,33.4,76.3,0.4114583333333333,1758176838.974036
,normal,early,128.39794158935547,33.3,76.4,0.40932642487046633,1758176839.998623
,early,early,122.82896041870117,34.4,76.5,0.41237113402061853,1758176841.0010948
,early,normal,122.33686447143555,32.5,76.7,0.41025641025641024,1758176842.022488
,normal,normal,112.40386962890625,33.0,76.8,0.413265306122449,1758176843.027127
,normal,normal,114.25518989562988,34.4,76.9,0.41624365482233505,1758176844.043809
,suspect,normal,95.18122673034668,32.7,76.9,0.41414141414141414,1758176845.038023
,early,normal,103.24311256408691,33.3,76.9,0.4120603015075377,1758176846.064268
,early,early,112.05911636352539,33.5,77.1,0.415,1758176847.089192
,early,early,106.11104965209961,33.9,77.1,0.417910447761194,1758176848.0985641
,early,early,118.13807487487793,33.6,77.3,0.4207920792079208,1758176849.124382
,early,early,104.4161319732666,34.3,77.2,0.4236453201970443,1758176850.123041
,imminent failure,imminent failure,126.85823440551758,34.2,77.2,0.4264705882352941,1758176851.159683
,imminent failure,imminent failure,119.99988555908203,33.2,77.3,0.4292682926829268,1758176852.1826482
,imminent failure,inner race failure,103.63125801086426,33.9,77.3,0.42718446601941745,1758176853.182511
,imminent failure,stage 2 failure,123.73876571655273,70.3,77.7,0.4251207729468599,1758176854.220039
,normal,normal,111.10591888427734,34.6,77.8,0.42788461538461536,1758176855.224368
,normal,normal,135.29396057128906,33.1,77.9,0.430622009569378,1758176856.264194
,early,normal,107.10883140563965,33.2,77.9,0.42857142857142855,1758176857.252673
,suspect,suspect,109.21788215637207,33.1,78.0,0.4312796208530806,1758176858.2717419
,normal,normal,125.35405158996582,34.9,78.1,0.4339622641509434,1758176859.30559
,normal,normal,94.85220909118652,34.2,78.1,0.43661971830985913,1758176860.292879
,early,normal,130.5222511291504,33.6,78.1,0.43457943925233644,1758176861.344218
,early,normal,108.59179496765137,33.8,78.1,0.4325581395348837,1758176862.337697
,normal,suspect,95.16000747680664,33.9,78.2,0.4305555555555556,1758176863.338788
,normal,normal,125.30040740966797,40.6,78.6,0.43317972350230416,1758176864.390103
,early,normal,100.26693344116211,63.8,78.7,0.43119266055045874,1758176865.388854
,early,rolling element failure,116.8510913848877,30.9,78.8,0.4292237442922374,1758176866.419863
,normal,suspect,119.77696418762207,30.5,78.3,0.42727272727272725,1758176867.4396522
,normal,normal,115.53311347961426,31.1,78.4,0.4298642533936652,1758176868.451127
,imminent failure,suspect,109.90190505981445,33.3,78.4,0.42792792792792794,1758176869.461525
,imminent failure,stage 2 failure,102.38289833068848,32.7,78.4,0.4260089686098655,1758176870.468291
,normal,suspect,102.18286514282227,34.7,78.4,0.42410714285714285,1758176871.486401
,normal,early,132.22098350524902,33.8,78.5,0.4222222222222222,1758176872.532749
,early,early,130.2940845489502,34.0,78.5,0.4247787610619469,1758176873.547703
,early,normal,108.83927345275879,32.3,78.6,0.42290748898678415,1758176874.542594
,normal,suspect,106.92906379699707,33.5,78.5,0.42105263157894735,1758176875.558317
,normal,early,93.71113777160645,33.6,78.6,0.4192139737991266,1758176876.5604181
,early,early,123.53396415710449,35.2,78.6,0.4217391304347826,1758176877.602441
,early,normal,122.24793434143066,34.9,78.6,0.4199134199134199,1758176878.620432
,normal,normal,107.21516609191895,34.4,78.6,0.4224137931034483,1758176879.6192262
,normal,normal,125.44083595275879,34.9,78.5,0.4248927038626609,1758176880.654655
,stage 2 failure,normal,129.1189193725586,34.3,78.5,0.4230769230769231,1758176881.670607
,early,rolling element failure,100.62289237976074,33.1,78.6,0.42127659574468085,1758176882.6656508
,normal,suspect,127.30216979980469,34.0,78.6,0.4194915254237288,1758176883.6974819
,normal,normal,97.79500961303711,33.1,78.2,0.4219409282700422,1758176884.682046
,imminent failure,suspect,120.17679214477539,33.4,78.3,0.42016806722689076,1758176885.714004
,stage 2 failure,rolling element failure,108.6580753326416,34.8,78.3,0.41841004184100417,1758176886.720507
,normal,normal,104.80809211730957,32.7,78.3,0.42083333333333334,1758176887.735046
,normal,normal,119.21834945678711,35.0,78.5,0.42323651452282157,1758176888.764839
,stage 2 failure,normal,99.91717338562012,34.2,78.5,0.4214876033057851,1758176889.7630699
,early,suspect,115.47398567199707,34.1,78.5,0.41975308641975306,1758176890.7932239
,suspect,suspect,126.20091438293457,34.4,78.5,0.42213114754098363,1758176891.819241
,normal,early,103.26504707336426,35.1,78.5,0.4204081632653061,1758176892.811896
,early,early,108.47902297973633,33.2,78.5,0.42276422764227645,1758176893.838835
,early,normal,118.78824234008789,34.5,78.5,0.42105263157894735,1758176894.861856
,normal,suspect,122.69091606140137,32.3,78.5,0.41935483870967744,1758176895.883046
,normal,normal,111.06991767883301,34.6,79.0,0.42168674698795183,1758176896.8938
,imminent failure,suspect,112.08891868591309,33.2,78.8,0.42,1758176897.909937
,imminent failure,stage 2 failure,116.80889129638672,35.2,78.7,0.41832669322709165,1758176898.930315
,normal,normal,121.60205841064453,34.9,78.7,0.42063492063492064,1758176899.952547
,normal,normal,107.3760986328125,33.8,78.6,0.42292490118577075,1758176900.953103
,imminent failure,normal,100.02303123474121,34.0,78.6,0.421259842519685,1758176901.966723
,early,normal,97.75686264038086,33.6,78.5,0.4196078431372549,1758176902.980722
,normal,suspect,119.06790733337402,34.0,78.3,0.41796875,1758176904.017875
,normal,early,120.97930908203125,32.9,78.4,0.4163424124513619,1758176905.034552
,stage 2 failure,early,131.8039894104004,34.4,78.4,0.41472868217054265,1758176906.064109
,early,normal,120.05805969238281,34.3,78.3,0.41312741312741313,1758176907.068793
,normal,normal,106.28771781921387,32.5,78.3,0.4153846153846154,1758176908.080394
,normal,normal,125.33783912658691,34.6,78.4,0.41762452107279696,1758176909.1178901
,imminent failure,normal,99.93505477905273,33.6,78.3,0.41603053435114506,1758176910.108211
,early,normal,116.22405052185059,31.2,78.3,0.4144486692015209,1758176911.141726
,normal,normal,113.89923095703125,32.5,78.4,0.4166666666666667,1758176912.1589692
,normal,normal,96.23575210571289,30.1,78.4,0.4188679245283019,1758176913.174986
,stage 2 failure,normal,119.85993385314941,35.0,78.4,0.41729323308270677,1758176914.1983092
,early,suspect,111.91010475158691,34.5,78.3,0.4157303370786517,1758176915.206034
,imminent failure,suspect,101.92298889160156,32.9,78.3,0.4141791044776119,1758176916.2157068
,normal,normal,124.29523468017578,34.6,78.6,0.4163568773234201,1758176917.2519538
,imminent failure,normal,103.45911979675293,32.8,78.6,0.4148148148148148,1758176918.245725
,suspect,normal,116.59121513366699,33.7,78.6,0.4132841328413284,1758176919.275764
,normal,suspect,105.7131290435791,34.0,78.4,0.4117647058823529,1758176920.28026
,normal,normal,98.43111038208008,34.0,78.4,0.4139194139194139,1758176921.287241
,stage 2 failure,normal,96.98677062988281,33.3,78.4,0.4124087591240876,1758176922.302651
,stage 2 failure,rolling element failure,114.89701271057129,34.6,78.5,0.4109090909090909,1758176923.335828
,normal,normal,99.78103637695312,32.4,78.5,0.41304347826086957,1758176924.3378198
,normal,normal,106.46414756774902,34.0,78.4,0.4151624548736462,1758176925.3576472
,imminent failure,normal,99.74193572998047,34.4,78.6,0.4136690647482014,1758176926.366648
,early,suspect,106.06193542480469,33.8,78.7,0.4121863799283154,1758176927.384916
,normal,normal,103.30009460449219,34.7,78.5,0.4142857142857143,1758176928.392338
,normal,normal,104.13098335266113,34.5,78.5,0.41637010676156583,1758176929.406998
,early,normal,122.25818634033203,34.2,78.3,0.4148936170212766,1758176930.443255
,early,normal,113.62314224243164,33.4,78.3,0.4134275618374558,1758176931.4509802
,normal,suspect,101.93800926208496,34.7,78.4,0.4119718309859155,1758176932.4519181
,normal,early,122.26700782775879,33.7,78.4,0.4105263157894737,1758176933.498919
,stage 2 failure,early,115.19718170166016,33.9,78.3,0.4090909090909091,1758176934.49873
,early,normal,109.57598686218262,32.9,78.3,0.4076655052264808,1758176935.507537
,normal,normal,121.87600135803223,33.2,78.3,0.4097222222222222,1758176936.536111
,normal,normal,94.55990791320801,34.0,78.3,0.4117647058823529,1758176937.5223901
,imminent failure,normal,109.64393615722656,33.9,78.4,0.4103448275862069,1758176938.5542521
,early,normal,123.13389778137207,32.7,78.4,0.40893470790378006,1758176939.584437
,normal,suspect,133.82697105407715,33.9,78.3,0.4075342465753425,1758176940.621022
,normal,normal,133.6047649383545,34.8,78.4,0.40955631399317405,1758176941.6265678
,imminent failure,normal,111.43708229064941,33.7,78.4,0.40816326530612246,1758176942.6248808
,stage 2 failure,rolling element failure,126.0378360748291,35.1,78.4,0.4067796610169492,1758176943.653867
,imminent failure,suspect,115.20719528198242,33.8,78.4,0.40540540540540543,1758176944.668473
,normal,normal,115.20791053771973,33.2,78.4,0.4074074074074074,1758176945.6794
,early,normal,108.92486572265625,33.4,78.4,0.40604026845637586,1758176946.688753
,early,normal,106.89902305603027,33.1,78.5,0.40468227424749165,1758176947.703268
,normal,suspect,108.76083374023438,35.8,78.5,0.4033333333333333,1758176948.722144
,normal,early,117.61188507080078,33.6,78.4,0.4019933554817276,1758176949.749603
,imminent failure,early,99.69592094421387,34.9,78.4,0.40066225165562913,1758176950.74647
,early,normal,116.3179874420166,34.4,78.4,0.39933993399339934,1758176951.779022
,normal,normal,118.8039779663086,34.3,78.4,0.40131578947368424,1758176952.792076
,normal,normal,127.7308464050293,34.4,78.4,0.40327868852459015,1758176953.834093
,early,normal,114.8979663848877,32.9,78.4,0.4019607843137255,1758176954.837121
,early,suspect,101.31621360778809,33.2,78.4,0.4006514657980456,1758176955.840121
,normal,normal,115.20886421203613,35.0,78.5,0.4025974025974026,1758176956.871418
,normal,normal,138.78512382507324,33.9,77.4,0.4045307443365696,1758176957.9189
,imminent failure,normal,118.86811256408691,34.8,77.5,0.4032258064516129,1758176958.914625
,early,rolling element failure,93.03879737854004,33.9,77.5,0.40192926045016075,1758176959.907289
,normal,suspect,103.23810577392578,32.4,77.5,0.40064102564102566,1758176960.9331589
,normal,normal,117.24495887756348,33.5,77.5,0.402555910543131,1758176961.962338
,stage 2 failure,suspect,111.47093772888184,34.4,77.5,0.4012738853503185,1758176962.982835
,stage 2 failure,stage 2 failure,96.79985046386719,33.9,77.5,0.4031746031746032,1758176963.9800892
,normal,suspect,92.71693229675293,32.4,77.6,0.40189873417721517,1758176964.994596
,suspect,early,113.08002471923828,34.9,77.6,0.40063091482649843,1758176966.031178
,stage 2 failure,early,120.65005302429199,32.9,77.6,0.39937106918238996,1758176967.0558872
,early,normal,122.42889404296875,33.7,77.6,0.3981191222570533,1758176968.077491
,normal,suspect,103.49416732788086,34.5,77.8,0.396875,1758176969.074399
,normal,normal,125.9469985961914,34.2,77.7,0.3987538940809969,1758176970.116459
,imminent failure,suspect,106.7500114440918,34.0,77.7,0.39751552795031053,1758176971.110115
,imminent failure,rolling element failure,113.54994773864746,32.4,77.8,0.39628482972136225,1758176972.1339982
,normal,normal,104.83622550964355,34.4,77.8,0.39814814814814814,1758176973.137411
,normal,normal,106.49895668029785,33.0,77.8,0.4,1758176974.154473
,imminent failure,normal,117.77782440185547,33.7,77.8,0.3987730061349693,1758176975.180985
,early,rolling element failure,113.3890151977539,33.3,77.8,0.39755351681957185,1758176976.192895
,normal,suspect,122.91216850280762,33.1,78.3,0.39634146341463417,1758176977.219648
,normal,normal,102.2329330444336,34.2,78.3,0.3981762917933131,1758176978.213847
,early,normal,112.29515075683594,35.4,78.4,0.396969696969697,1758176979.239131
,early,rolling element failure,111.63496971130371,34.2,78.2,0.3957703927492447,1758176980.269012
,normal,normal,119.99011039733887,35.2,78.4,0.39759036144578314,1758176981.286378
,normal,normal,90.10791778564453,33.4,78.5,0.3993993993993994,1758176982.27389
,early,normal,107.38992691040039,34.5,78.5,0.39820359281437123,1758176983.3074949
,early,normal,103.05118560791016,33.0,78.4,0.3970149253731343,1758176984.3190012
,normal,normal,109.05814170837402,33.0,78.6,0.39880952380952384,1758176985.351017
,normal,normal,108.84499549865723,34.4,78.7,0.40059347181008903,1758176986.364542
,early,normal,101.6550064086914,33.6,78.8,0.3994082840236686,1758176987.37247
,early,suspect,103.09505462646484,34.9,78.8,0.39823008849557523,1758176988.391354
,normal,suspect,133.15796852111816,35.6,78.8,0.39705882352941174,1758176989.436595
,normal,early,129.69207763671875,35.3,78.7,0.39589442815249265,1758176990.461677
,early,early,98.59418869018555,34.6,78.7,0.39766081871345027,1758176991.4353652
,early,normal,105.44681549072266,33.7,78.8,0.3965014577259475,1758176992.468105
,normal,suspect,96.91882133483887,34.1,78.8,0.3953488372093023,1758176993.479049
,normal,normal,120.20993232727051,33.7,78.6,0.39710144927536234,1758176994.527508
,stage 2 failure,suspect,110.93592643737793,34.3,78.6,0.3959537572254335,1758176995.514264
,imminent failure,stage 2 failure,118.27588081359863,33.5,78.7,0.39481268011527376,1758176996.536913
,early,early,93.6892032623291,34.4,78.7,0.39655172413793105,1758176997.5373409
,early,early,119.16589736938477,32.3,78.8,0.3982808022922636,1758176998.574337
,early,early,108.0770492553711,32.4,78.8,0.4,1758176999.5834382
,early,early,123.8698959350586,32.7,78.7,0.4017094017094017,1758177000.61424
,imminent failure,imminent failure,103.41691970825195,32.3,78.7,0.4034090909090909,1758177001.611613
,imminent failure,imminent failure,131.31093978881836,35.0,78.8,0.40509915014164305,1758177002.654824
,stage 2 failure,inner race failure,115.6620979309082,34.9,78.7,0.403954802259887,1758177003.6563892
,imminent failure,stage 2 failure,108.00385475158691,33.9,78.7,0.4028169014084507,1758177004.664036
,imminent failure,suspect,121.41585350036621,35.0,78.7,0.40168539325842695,1758177005.6921961
,normal,normal,104.7201156616211,34.6,78.7,0.40336134453781514,1758177006.693483
,stage 2 failure,normal,118.08109283447266,33.4,78.7,0.4022346368715084,1758177007.722807
,early,normal,127.40826606750488,35.4,78.8,0.4011142061281337,1758177008.750171
,normal,normal,134.59205627441406,34.2,78.7,0.4027777777777778,1758177009.772326
,normal,normal,100.16894340515137,35.2,78.7,0.40443213296398894,1758177010.758504
,early,normal,131.61396980285645,34.6,78.7,0.40331491712707185,1758177011.805343
,early,normal,91.87197685241699,34.6,78.8,0.4022038567493113,1758177012.78228
,normal,suspect,105.8499813079834,34.5,78.8,0.4010989010989011,1758177013.811498
,normal,early,100.03304481506348,35.1,78.8,0.4,1758177014.824362
,early,early,96.57502174377441,34.0,78.8,0.4016393442622951,1758177015.838445
,early,normal,124.3281364440918,37.4,78.7,0.40054495912806537,1758177016.881056
,normal,suspect,106.8108081817627,34.1,78.7,0.39945652173913043,1758177017.8841338
,normal,normal,102.59008407592773,35.5,78.7,0.4010840108401084,1758177018.889288
,imminent failure,normal,132.51614570617676,34.7,77.7,0.4,1758177019.9370189
,suspect,rolling element failure,113.91210556030273,39.7,77.7,0.39892183288409705,1758177020.933816
,normal,suspect,103.1348705291748,33.0,77.7,0.3978494623655914,1758177021.9399118
,normal,early,129.01592254638672,32.4,77.7,0.3967828418230563,1758177022.980662
,stage 2 failure,early,117.88082122802734,33.1,77.8,0.39572192513368987,1758177023.9893582
,early,normal,117.6290512084961,31.4,77.7,0.39466666666666667,1758177024.9992352
,normal,normal,113.31391334533691,33.6,77.8,0.3962765957446808,1758177026.0117528
,suspect,normal,128.57985496520996,34.4,77.8,0.3952254641909814,1758177027.0442162
,early,normal,124.50504302978516,34.4,77.8,0.3941798941798942,1758177028.0589812
,early,suspect,108.7489128112793,34.3,77.9,0.39313984168865435,1758177029.0577128
,early,early,120.27382850646973,33.3,77.8,0.39473684210526316,1758177030.084543
,early,early,117.80691146850586,34.8,77.8,0.3963254593175853,1758177031.098366
,early,early,98.25873374938965,32.1,77.9,0.39790575916230364,1758177032.1024508
,early,early,105.53598403930664,33.4,77.9,0.39947780678851175,1758177033.146081
,early,suspect,131.38103485107422,35.0,77.8,0.3984375,1758177034.200206
,normal,early,140.19370079040527,33.2,77.9,0.3974025974025974,1758177035.228856
,early,early,130.6009292602539,32.6,78.0,0.39896373056994816,1758177036.248925
,early,normal,115.34619331359863,32.1,78.0,0.3979328165374677,1758177037.256439
,normal,suspect,138.49878311157227,32.1,77.9,0.39690721649484534,1758177038.303183
,normal,early,123.13294410705566,33.1,78.0,0.39588688946015427,1758177039.31252
,stage 2 failure,early,105.39388656616211,32.9,77.9,0.39487179487179486,1758177040.3133938
,early,normal,150.15602111816406,32.1,77.9,0.3938618925831202,1758177041.384216
,normal,normal,114.58802223205566,39.8,78.0,0.39540816326530615,1758177042.366037
,normal,normal,130.2342414855957,44.1,78.3,0.3969465648854962,1758177043.4083
,suspect,normal,144.75107192993164,34.1,78.4,0.39593908629441626,1758177044.445854
,early,normal,130.86938858032227,32.2,78.6,0.3949367088607595,1758177045.466196
,normal,suspect,118.6668872833252,32.0,78.5,0.3939393939393939,1758177046.4870772
,normal,normal,126.04904174804688,33.0,78.5,0.3954659949622166,1758177047.52439
,imminent failure,normal,138.59295845031738,33.1,78.5,0.3944723618090452,1758177048.5675972
,inner race failure,rolling element failure,124.91893768310547,31.8,78.5,0.39348370927318294,1758177049.5841238
,normal,normal,132.64989852905273,34.9,78.6,0.395,1758177050.608246
,normal,normal,113.84296417236328,35.2,79.2,0.39650872817955113,1758177051.61271
,stage 2 failure,normal,117.23208427429199,31.8,79.0,0.39552238805970147,1758177052.6371148
,early,suspect,121.67119979858398,32.7,78.9,0.3945409429280397,1758177053.673082
,normal,suspect,108.6568832397461,32.8,78.8,0.3935643564356436,1758177054.683907
,normal,normal,144.88792419433594,32.0,78.7,0.3950617283950617,1758177055.7731688
,stage 2 failure,normal,127.5482177734375,31.9,79.2,0.39408866995073893,1758177056.7829928
,early,normal,105.16595840454102,33.0,79.2,0.3931203931203931,1758177057.7617679
,normal,suspect,92.70811080932617,34.0,79.1,0.39215686274509803,1758177058.798374
,normal,early,119.91286277770996,41.2,78.7,0.39119804400978,1758177059.858485
,imminent failure,early,120.17989158630371,42.0,78.6,0.3902439024390244,1758177060.8897579
,early,normal,120.24211883544922,39.7,78.7,0.38929440389294406,1758177061.912531
,normal,normal,124.8466968536377,36.3,78.5,0.3907766990291262,1758177062.949023
,normal,normal,110.03923416137695,38.6,78.8,0.3922518159806295,1758177063.969229
,early,normal,125.06103515625,36.2,78.7,0.391304347826087,1758177065.0053172
,early,suspect,130.30004501342773,41.3,78.6,0.39036144578313253,1758177066.043319
,normal,suspect,129.54211235046387,34.9,78.7,0.3894230769230769,1758177067.072109
,normal,normal,100.94690322875977,36.4,78.7,0.3908872901678657,1758177068.080064
,imminent failure,normal,135.96487045288086,40.0,78.8,0.38995215311004783,1758177069.1464598
,early,rolling element failure,142.66705513000488,43.7,78.7,0.38902147971360385,1758177070.156697
,normal,suspect,144.06609535217285,42.9,78.7,0.3880952380952381,1758177071.204918
,normal,early,115.45896530151367,35.3,78.6,0.38717339667458434,1758177072.200331
,stage 2 failure,early,145.96199989318848,29.6,78.7,0.3862559241706161,1758177073.256824
,early,normal,112.05005645751953,36.7,78.8,0.38534278959810875,1758177074.2570739
,early,early,127.410888671875,36.7,78.8,0.3867924528301887,1758177075.291919
,early,early,109.77792739868164,42.9,78.8,0.38823529411764707,1758177076.298143
,early,early,100.89898109436035,31.8,78.8,0.38967136150234744,1758177077.325279
,early,early,124.99284744262695,38.0,78.8,0.3911007025761124,1758177078.377862
,normal,normal,98.82998466491699,38.7,78.8,0.3925233644859813,1758177079.37762
,normal,normal,136.95478439331055,36.9,78.8,0.3939393939393939,1758177080.439109
,early,normal,145.08700370788574,38.9,78.7,0.3930232558139535,1758177081.458461
,early,suspect,107.40303993225098,42.0,78.7,0.39211136890951276,1758177082.4630651
,normal,suspect,115.2799129486084,36.6,78.7,0.3912037037037037,1758177083.493502
,normal,normal,131.3469409942627,38.1,78.8,0.39260969976905313,1758177084.5359669
,imminent failure,normal,106.68325424194336,36.3,78.7,0.391705069124424,1758177085.540382
,stage 2 failure,rolling element failure,138.34905624389648,39.8,78.8,0.39080459770114945,1758177086.606527
,normal,normal,107.20086097717285,36.2,78.8,0.3922018348623853,1758177087.6093252
,normal,normal,130.7978630065918,38.9,78.8,0.39359267734553777,1758177088.652218
,imminent failure,normal,96.86708450317383,35.3,78.8,0.3926940639269406,1758177089.6446369
,early,normal,125.81300735473633,39.8,78.7,0.3917995444191344,1758177090.702933
,normal,suspect,138.80610466003418,39.7,78.7,0.39090909090909093,1758177091.7518668
,normal,early,112.80202865600586,37.5,77.9,0.3900226757369615,1758177092.757633
,early,early,123.23713302612305,36.6,77.9,0.3914027149321267,1758177093.7904599
,early,early,109.17782783508301,32.3,77.9,0.3927765237020316,1758177094.812348
,normal,normal,127.89607048034668,34.4,77.9,0.39414414414414417,1758177095.869065
,normal,normal,120.1629638671875,40.9,77.9,0.3955056179775281,1758177096.8903239
,suspect,normal,143.4309482574463,39.0,78.0,0.39461883408071746,1758177097.948855
,early,normal,100.51584243774414,39.9,78.0,0.39373601789709173,1758177098.9393501
,normal,suspect,111.66691780090332,40.0,77.9,0.39285714285714285,1758177099.979928
,normal,normal,120.3162670135498,35.1,78.0,0.39420935412026725,1758177101.002344
,stage 2 failure,suspect,136.06882095336914,38.4,78.0,0.3933333333333333,1758177102.050426
,stage 2 failure,stage 2 failure,116.38498306274414,38.8,78.0,0.3946784922394678,1758177103.070529
,normal,suspect,116.16110801696777,35.8,77.9,0.3938053097345133,1758177104.098722
,normal,normal,112.80989646911621,42.8,78.0,0.39514348785871967,1758177105.119167
,early,normal,100.24499893188477,39.4,78.0,0.394273127753304,1758177106.1311219
,early,normal,114.74823951721191,41.9,78.1,0.3934065934065934,1758177107.16506
,normal,normal,118.81208419799805,41.3,78.1,0.39473684210526316,1758177108.194089
,normal,normal,134.95397567749023,37.5,78.2,0.39606126914660833,1758177109.2478368
,imminent failure,normal,113.35182189941406,40.6,78.1,0.3951965065502183,1758177110.250697
,early,rolling element failure,125.98133087158203,38.0,78.1,0.39433551198257083,1758177111.292257
,normal,suspect,115.74220657348633,41.9,78.1,0.3934782608695652,1758177112.322164
,normal,normal,146.22116088867188,38.2,78.1,0.3947939262472885,1758177113.376083
,stage 2 failure,suspect,114.67194557189941,39.3,78.2,0.3939393939393939,1758177114.379818
,stage 2 failure,rolling element failure,114.64905738830566,40.3,78.2,0.3930885529157667,1758177115.409673
,normal,normal,138.2908821105957,36.9,78.1,0.39439655172413796,1758177116.453025
,normal,normal,116.6999340057373,39.3,78.1,0.3956989247311828,1758177117.470761
,early,normal,142.36974716186523,39.4,78.2,0.3948497854077253,1758177118.5234182
,early,suspect,121.65713310241699,39.9,78.2,0.39400428265524623,1758177119.527509
,early,early,135.22028923034668,39.4,78.1,0.3952991452991453,1758177120.563852
,early,early,131.53409957885742,40.3,78.1,0.39658848614072495,1758177121.599454
,early,early,112.0140552520752,37.5,78.2,0.39787234042553193,1758177122.601407
,early,early,132.79318809509277,38.0,78.2,0.3991507430997877,1758177123.6545842
,early,early,103.06215286254883,40.1,78.2,0.4004237288135593,1758177124.6531289
,early,early,146.5590000152588,38.0,78.2,0.40169133192389006,1758177125.73223
,early,early,118.09921264648438,43.8,78.2,0.4029535864978903,1758177126.7371252
,early,early,113.58880996704102,36.8,78.2,0.40421052631578946,1758177127.766807
